1	0	0	0	0	0
2	0	0	0	0	0
3	0	0	0	0	0
4	0	0	0	0	0
5	0	0	0	0	0
6	0	0	0	0	0
7	0	0	0	0	0
8	0	0	0	0	0
9	0	0	0	0	0
10	0	0	0	0	0
11	0	0	0	0	0
12	0	0	0	0	0
13	0	0	0	0	0
14	4,54545E-4	0	0	0	0
15	4,54545E-4	0	0	0	0
16	4,54545E-4	0	0	0	0
17	0,00409	0	0	0	0
18	0,00409	0	0	0	0
19	0,00864	0	0	0	0
20	0,00864	0	0	0	0
21	0,00864	0	0	0	0
22	0,00864	0	0	0	0
23	0,00864	0	0	0	0
24	0,00864	0	0	0	0
25	0,00864	0	0	0	0
26	0,01091	0	0	0	0
27	0,01091	0	0	0	0
28	0,01091	0,00143	0	0	0
29	0,01182	0,00143	0	0	0
30	0,01182	0,00143	0	0	0
31	0,01182	0,00143	0	0	0
32	0,01182	0,00143	0	0	0
33	0,01227	0,00143	0	0	0
34	0,01318	0,00143	0	0	0
35	0,01318	0,0019	0	0	0
36	0,01318	0,0019	0	0	0
37	0,01318	0,0019	0	0	0
38	0,01318	0,0019	0	0	0
39	0,01318	0,0019	0	0	0
40	0,01318	0,0019	0	0	0,00759
41	0,01318	0,0019	8,40336E-4	0	0,00802
42	0,01318	0,0019	0,00126	0	0,00802
43	0,01318	0,0019	0,00126	0	0,00802
44	0,01318	0,0019	0,00126	0	0,00802
45	0,01318	0,0019	0,00126	0	0,00802
46	0,01318	0,0019	0,00126	0,00306	0,00802
47	0,01318	0,0019	0,00126	0,00306	0,00802
48	0,01318	0,0019	0,00126	0,00306	0,01013
49	0,02182	0,0019	0,00126	0,00306	0,01055
50	0,02182	0,0019	0,00126	0,00393	0,01139
51	0,02182	0,0019	0,00126	0,00393	0,01139
52	0,02182	0,0019	0,00126	0,00393	0,01139
53	0,02182	0,0019	0,00126	0,00393	0,01139
54	0,02182	0,0019	0,00126	0,00437	0,01139
55	0,02182	0,0019	0,00126	0,0048	0,01139
56	0,02182	0,0019	0,00126	0,0048	0,01139
57	0,025	0,0019	0,00126	0,0048	0,01139
58	0,02545	0,0019	0,00126	0,0048	0,01139
59	0,02545	0,0019	0,00126	0,0048	0,01139
60	0,02545	0,0019	0,00126	0,0048	0,01139
61	0,02545	0,0019	0,00126	0,0048	0,01139
62	0,02545	0,0019	0,00168	0,0048	0,01139
63	0,02545	0,0019	0,00168	0,0048	0,01139
64	0,02545	0,0019	0,00168	0,0048	0,01139
65	0,02545	0,0019	0,00168	0,0048	0,01139
66	0,02545	0,0019	0,00168	0,0048	0,01139
67	0,02545	0,0019	0,00168	0,0048	0,01139
68	0,02545	0,01333	0,00168	0,0048	0,01139
69	0,02545	0,01333	0,00168	0,00786	0,01139
70	0,02545	0,01333	0,00168	0,00786	0,01139
71	0,02545	0,01333	0,00168	0,00786	0,01139
72	0,02545	0,01333	0,00168	0,0083	0,01139
73	0,03727	0,01333	0,0021	0,00873	0,01139
74	0,03727	0,01333	0,0021	0,00873	0,01139
75	0,03727	0,01333	0,0021	0,00873	0,01139
76	0,03727	0,01333	0,0021	0,00873	0,01139
77	0,03773	0,01333	0,0021	0,00873	0,01139
78	0,03773	0,01333	0,0021	0,00873	0,01139
79	0,03818	0,01333	0,0021	0,00873	0,01139
80	0,03818	0,01333	0,0021	0,00873	0,01139
81	0,03818	0,01333	0,0021	0,00873	0,01139
82	0,03818	0,01333	0,0021	0,00873	0,01139
83	0,03818	0,01333	0,0021	0,00873	0,01139
84	0,03818	0,01333	0,0021	0,00873	0,01139
85	0,03818	0,01333	0,0021	0,00873	0,01139
86	0,03818	0,01333	0,0021	0,00873	0,01139
87	0,03818	0,01333	0,0021	0,00873	0,01139
88	0,03818	0,01333	0,0021	0,00873	0,01139
89	0,04727	0,01333	0,0021	0,00873	0,01139
90	0,04773	0,01333	0,0021	0,00873	0,01139
91	0,04773	0,01333	0,0021	0,01223	0,01139
92	0,04773	0,01667	0,0021	0,01223	0,01139
93	0,04773	0,01667	0,0021	0,01223	0,01139
94	0,04773	0,01714	0,0021	0,01223	0,01139
95	0,04773	0,01714	0,0021	0,01223	0,01139
96	0,04773	0,01714	0,0021	0,01223	0,01139
97	0,04773	0,01714	0,0021	0,01223	0,01139
98	0,04773	0,01714	0,0021	0,01223	0,01139
99	0,04773	0,01857	0,0021	0,01223	0,01139
100	0,04773	0,01857	0,0021	0,01223	0,01139
101	0,04773	0,01857	0,0021	0,01223	0,01139
102	0,04773	0,01857	0,0021	0,01223	0,01139
103	0,04773	0,01857	0,0021	0,01223	0,01139
104	0,04773	0,01857	0,0021	0,01223	0,01139
105	0,04773	0,01857	0,0021	0,01223	0,01139
106	0,04773	0,01857	0,0021	0,01223	0,01139
107	0,04773	0,01857	0,0021	0,01223	0,01139
108	0,04773	0,01857	0,0021	0,01223	0,01139
109	0,04773	0,01857	0,0021	0,01223	0,01139
110	0,04773	0,01857	0,0021	0,01223	0,01139
111	0,04773	0,01857	0,0021	0,01223	0,01139
112	0,04773	0,01857	0,0021	0,01223	0,01139
113	0,04773	0,01857	0,0021	0,01223	0,01139
114	0,04773	0,01857	0,0021	0,01223	0,01139
115	0,04773	0,01857	0,0021	0,01223	0,01139
116	0,04773	0,01857	0,0021	0,01223	0,01139
117	0,04773	0,01857	0,0021	0,01223	0,01139
118	0,04773	0,01857	0,0021	0,01266	0,01139
119	0,04773	0,01857	0,0021	0,01878	0,03671
120	0,04773	0,01905	0,0021	0,01921	0,03671
121	0,04773	0,01905	0,0021	0,01921	0,03671
122	0,04773	0,01905	0,0021	0,01921	0,03671
123	0,04773	0,01905	0,0021	0,01921	0,03671
124	0,04773	0,01905	0,0021	0,01921	0,03671
125	0,04773	0,01905	0,0021	0,01921	0,03671
126	0,04773	0,01905	0,0021	0,01921	0,03671
127	0,04773	0,01905	0,0021	0,01921	0,03671
128	0,05591	0,01905	0,0021	0,01921	0,03671
129	0,05591	0,01905	0,0021	0,01921	0,03671
130	0,05591	0,01905	0,0021	0,02052	0,03671
131	0,05591	0,01905	0,0021	0,02096	0,03671
132	0,05591	0,01905	0,0021	0,02096	0,03671
133	0,05591	0,01905	0,0021	0,02096	0,03671
134	0,05591	0,01952	0,0021	0,02096	0,03671
135	0,05591	0,01952	0,0021	0,02096	0,03671
136	0,05591	0,01952	0,0021	0,02096	0,03671
137	0,05591	0,01952	0,0021	0,02096	0,03671
138	0,05591	0,01952	0,0021	0,02096	0,03671
139	0,05591	0,01952	0,0021	0,02183	0,03671
140	0,05591	0,01952	0,0021	0,02227	0,03671
141	0,05591	0,01952	0,0021	0,02227	0,03671
142	0,05591	0,01952	0,0021	0,02227	0,03671
143	0,05591	0,01952	0,0021	0,02271	0,03671
144	0,05591	0,01952	0,0021	0,02271	0,03713
145	0,05591	0,01952	0,0021	0,02271	0,03713
146	0,05591	0,01952	0,0021	0,02271	0,05949
147	0,05591	0,02	0,0021	0,02271	0,05949
148	0,05591	0,0219	0,0021	0,02271	0,05949
149	0,05591	0,0219	0,0021	0,02271	0,05949
150	0,05591	0,0219	0,0021	0,02271	0,05949
151	0,05591	0,0219	0,0021	0,02271	0,05949
152	0,05591	0,0219	0,0021	0,02271	0,05949
153	0,05591	0,0219	0,0021	0,02271	0,05949
154	0,05591	0,0219	0,0021	0,02271	0,05949
155	0,05591	0,0219	0,0021	0,02271	0,05949
156	0,05591	0,0219	0,0021	0,02271	0,05949
157	0,05591	0,0219	0,0021	0,02271	0,05949
158	0,05591	0,0219	0,0021	0,02271	0,05949
159	0,05591	0,0219	0,0021	0,02271	0,05949
160	0,05591	0,0219	0,0021	0,02271	0,05949
161	0,05636	0,0219	0,0021	0,02795	0,05949
162	0,05636	0,0219	0,03529	0,02795	0,05949
163	0,05636	0,0219	0,03529	0,02795	0,05949
164	0,05636	0,0219	0,03529	0,02795	0,05949
165	0,05636	0,0219	0,03908	0,02795	0,05949
166	0,05636	0,0219	0,03908	0,02795	0,05949
167	0,05636	0,0219	0,04538	0,02795	0,05949
168	0,05636	0,0219	0,04538	0,02795	0,05949
169	0,05636	0,0219	0,04538	0,02795	0,05949
170	0,05636	0,0219	0,0458	0,02795	0,07173
171	0,06682	0,0219	0,0458	0,02795	0,07173
172	0,06682	0,0219	0,0458	0,02795	0,07173
173	0,06682	0,0219	0,04622	0,02795	0,07173
174	0,06682	0,0219	0,04622	0,02795	0,07173
175	0,06682	0,0219	0,04622	0,02795	0,07173
176	0,06682	0,0219	0,04622	0,02795	0,07173
177	0,06682	0,0219	0,04622	0,02795	0,0789
178	0,06682	0,0219	0,04622	0,02795	0,0789
179	0,06682	0,0219	0,04622	0,02795	0,0789
180	0,06682	0,02238	0,04622	0,02795	0,0789
181	0,06682	0,02238	0,04622	0,02795	0,08819
182	0,06682	0,02238	0,04622	0,02795	0,08819
183	0,06682	0,02238	0,04622	0,02795	0,08819
184	0,06682	0,02238	0,04622	0,02795	0,08819
185	0,06682	0,02238	0,04622	0,02795	0,08861
186	0,06682	0,02238	0,04622	0,02795	0,08861
187	0,06682	0,02238	0,04622	0,02795	0,08861
188	0,06682	0,02238	0,04622	0,02795	0,08861
189	0,06682	0,02238	0,04622	0,02795	0,08903
190	0,06682	0,02238	0,04622	0,02795	0,08903
191	0,06682	0,02238	0,04622	0,02795	0,08903
192	0,06682	0,02238	0,04622	0,02795	0,08903
193	0,06682	0,02286	0,04622	0,02795	0,08903
194	0,06682	0,02286	0,04622	0,02795	0,08903
195	0,06682	0,02286	0,04622	0,02795	0,08903
196	0,06682	0,02286	0,04622	0,02795	0,08903
197	0,06682	0,02286	0,04622	0,02795	0,08903
198	0,06682	0,02286	0,04622	0,02795	0,08903
199	0,06682	0,02286	0,04622	0,02795	0,08903
200	0,06682	0,02286	0,04622	0,02795	0,08903
201	0,06682	0,02286	0,04622	0,02795	0,08903
202	0,06682	0,02286	0,04622	0,02795	0,08903
203	0,06682	0,02286	0,04622	0,03144	0,08903
204	0,06682	0,02381	0,04622	0,03144	0,08903
205	0,06682	0,02381	0,04622	0,03144	0,08903
206	0,06682	0,02381	0,04622	0,03144	0,08903
207	0,06682	0,02381	0,04622	0,03144	0,08903
208	0,06682	0,02381	0,04622	0,03144	0,08903
209	0,06682	0,02381	0,04622	0,03144	0,08903
210	0,08182	0,02381	0,04622	0,03144	0,08903
211	0,08227	0,02381	0,04622	0,03144	0,08903
212	0,08227	0,02381	0,04622	0,03144	0,08903
213	0,08273	0,02381	0,04622	0,03144	0,08903
214	0,08364	0,02381	0,04622	0,03144	0,08903
215	0,08364	0,02381	0,04622	0,03144	0,08903
216	0,08364	0,02381	0,04622	0,03144	0,08903
217	0,08364	0,02381	0,04622	0,03144	0,08903
218	0,08364	0,02381	0,04622	0,03144	0,08903
219	0,08364	0,02381	0,04622	0,03144	0,08903
220	0,08364	0,02381	0,04622	0,03144	0,08903
221	0,08364	0,02381	0,04622	0,03144	0,08903
222	0,08364	0,02381	0,04622	0,03144	0,08903
223	0,08364	0,02381	0,04622	0,03144	0,08903
224	0,08364	0,02381	0,04622	0,03144	0,08903
225	0,08364	0,02381	0,04622	0,03144	0,08903
226	0,08364	0,02381	0,04622	0,03144	0,08903
227	0,08364	0,02381	0,04622	0,03144	0,08903
228	0,08364	0,02381	0,04622	0,03755	0,08903
229	0,08364	0,02381	0,04622	0,03755	0,08903
230	0,08364	0,02381	0,04622	0,03755	0,08903
231	0,08364	0,02381	0,04622	0,03755	0,08903
232	0,08364	0,02381	0,04622	0,03755	0,08903
233	0,08364	0,02381	0,04622	0,03755	0,08903
234	0,08364	0,02429	0,04622	0,03755	0,08903
235	0,08364	0,02429	0,04622	0,03755	0,08903
236	0,08364	0,02429	0,04622	0,03755	0,08903
237	0,08364	0,02429	0,04622	0,03755	0,08903
238	0,08364	0,02429	0,04622	0,03755	0,08903
239	0,08364	0,02429	0,04622	0,03755	0,08903
240	0,08364	0,02429	0,04622	0,03755	0,08903
241	0,08364	0,02429	0,04622	0,03755	0,08903
242	0,08364	0,02429	0,04622	0,03755	0,08903
243	0,08364	0,02429	0,04622	0,03755	0,08903
244	0,08364	0,02429	0,04622	0,03755	0,08903
245	0,08364	0,02429	0,04622	0,03755	0,08903
246	0,08364	0,02429	0,04622	0,03755	0,08903
247	0,08364	0,02429	0,04622	0,03755	0,08903
248	0,08364	0,02429	0,04622	0,03755	0,08903
249	0,08364	0,02429	0,04622	0,03755	0,08903
250	0,08364	0,02429	0,04622	0,03755	0,08903
251	0,08364	0,02429	0,04622	0,03755	0,08903
252	0,08364	0,02429	0,04622	0,05328	0,08903
253	0,08364	0,02429	0,04622	0,05328	0,08903
254	0,08364	0,02429	0,04622	0,05328	0,08903
255	0,08364	0,02429	0,04622	0,05328	0,08903
256	0,08364	0,02429	0,04622	0,05328	0,08903
257	0,08364	0,02429	0,04622	0,05328	0,08903
258	0,08364	0,03476	0,04622	0,05328	0,08903
259	0,08364	0,03476	0,04622	0,05328	0,08903
260	0,08364	0,03476	0,04622	0,05328	0,08903
261	0,08364	0,03476	0,04622	0,05328	0,08903
262	0,08364	0,03476	0,04622	0,05546	0,08903
263	0,08364	0,03476	0,04622	0,05546	0,08903
264	0,08364	0,03476	0,04622	0,05546	0,08903
265	0,08364	0,03476	0,04622	0,05546	0,08903
266	0,08364	0,03476	0,04622	0,05546	0,08903
267	0,08364	0,03476	0,04622	0,05546	0,08903
268	0,08364	0,03476	0,04622	0,05546	0,08903
269	0,08364	0,03476	0,04622	0,05546	0,09156
270	0,08364	0,03476	0,04622	0,05546	0,09156
271	0,08364	0,03476	0,04622	0,05546	0,09156
272	0,08364	0,03857	0,04622	0,05546	0,09156
273	0,08364	0,03857	0,04622	0,05546	0,09156
274	0,08364	0,03857	0,04622	0,05546	0,09156
275	0,08364	0,03857	0,04622	0,05546	0,09156
276	0,08364	0,03857	0,04622	0,05546	0,09156
277	0,08364	0,03857	0,04622	0,05546	0,09156
278	0,08364	0,03857	0,04622	0,05546	0,09156
279	0,08364	0,03857	0,04622	0,05546	0,09156
280	0,08364	0,03857	0,04622	0,05546	0,09156
281	0,08364	0,03857	0,04622	0,05546	0,09156
282	0,08364	0,03857	0,04622	0,06288	0,09156
283	0,08364	0,03857	0,04622	0,06288	0,09156
284	0,08364	0,03857	0,04622	0,06288	0,09156
285	0,08364	0,03857	0,04622	0,06288	0,09156
286	0,08364	0,03857	0,04622	0,06288	0,09156
287	0,08364	0,03857	0,04622	0,06288	0,09156
288	0,08364	0,03857	0,04622	0,06288	0,09156
289	0,08364	0,03857	0,04622	0,06288	0,09156
